 laying since his play thought was ill first now don't have one;worry
 laying bed listening miss;sadness
 laying bed sore and don't wanna work out today;sadness
 laying bed good night;neutral
 laying bed the pinched;worry
 laying bed with book some beautiful thank you;relief
 laying the bed looking through old for new recipes;empty
 laying the dark thinking;worry
 laying spot smells like awesome;happiness
 laying with drive drinking just;relief
 day awesome but really should out;enthusiasm
 lazy staying off the foot much;neutral
 bank why haven't direct yet;worry
 learned lesson the hard stick and was month old;worry
 learning all about from for new business this headache was hoping avoid;worry
 learning for school now;worry
 learning today don't mad about;neutral
 how jerk and leg sunset headlights spotlight with and;worry
 learning play guitar one the best things have done out boredom;fun
 learning play sweet child mine;happiness
 how drive manual the weekend;neutral
 can get some broke;neutral
 leather shoes and bags are hard;fun
 leave the pieces the;happiness
 leaving want live there;happiness
 leaving for atlanta the morning catch and i'm last that made sad;sadness
 leaving for paris trying all assignments for the week done two think i'm half;worry
 leaving for 5:30 can't get here soon hope everyone has great;worry
 leaving latin revision class;worry
 leaving but had much;fun
 leaving doing some and going watch brothers tennis match later;neutral
 leaving today down the seconds start love this place;sadness
 leaving now miss too much;enthusiasm
 leaving now off get angry;sadness
 leaving the beach having great day with needed this time together;worry
 leaving tomorrow but luke says will back;neutral
 leaving work minutes then see the new flats then for lunch with and;neutral
 leaving going crystal search for her picking her and then heading tired already;happiness
 maybe the mvp this year but like the win the title;neutral
 net star wars day may the 4th with;happiness
 left her little ass bed even though feet hurt was made;love
 left this dallas car;sadness
 left phone home and wont get back till call;neutral
 left poor the ride oops sorry;worry
 left school just new dress the strap ripped off;hate
 left the inn now dang its straight dead;sadness
 left due hopefully complaints theater management will get fixed for everyone else still;hate
 left windows down seats got pretty yet;neutral
 are hurting because was standing all;sadness
 legs are still numb from journey was awesome day;happiness
 put this bottle can make you;surprise
 last show was like him better than;neutral
 leo beach and rogers state park are the list state parks that might close;neutral
 less rain more sunshine;neutral
 less than month and done with high friends;worry
 less than until going out tonight celebrate;happiness
 less than days warped;worry
 let dream about now goodnight;neutral
 let that for you;neutral
 let's continue being productive today;neutral
 let's make this last;love
 get rich and give everyone nice sweaters and teach them how;fun
 add can't locate your handle for whatever reason;neutral
 chocolate off wrapper like smack;happiness
 lied last weekend when she said she wouldn't get just;worry
 just cant avoid lie about;hate
 life can get sometimes what you when have around;sadness
 life just went get tickets for all time sold out anyone got spares wanna sell;worry
 life boring without you;sadness
 life and will much greater thursday;happiness
 life just isn't fair and;worry
 life should exciting today but someone very close has bum and its starting rub off;worry
 been sweet ever since totally the life right now;relief
 movies are that's for;worry
 lighters get lost the same way socks are lost the dryer;worry
 like spirits the night ere;fun
 like got peace out got gram make;love
 like why the fuck still because drunk hell and had great time was crazy;happiness
 like your first broadcast;love
 quit smoking september last year after years hope one day won't miss whine;neutral
 likes being friends but hurts when love your friend but the feelings the trying has really try give;sadness
 likes and the morning;relief
 likes the reports from his new package for;love
 likes the smell the roast the oven must have dips and tide over till the roast cooked;happiness
 likewise you better ask about don't appreciate you neglecting the sir;sadness
 liking fake tan orange;happiness
 the release liking new video card and;happiness
 lil coming round today she;happiness
 lil think like that;worry
 into the city for the hope the fellas can get some that;happiness
 lip excited wit then were gonna;worry
 david and really it's track off after;love
 listen back around this meet tomorrow but swimming sorry;surprise
 some old school new found high school band can down besides home;neutral
 listening music home all alone who wants come over hang with;happiness
 listening songs about jane one albums time;happiness
 listening music with friend;neutral
 listening own playing friends album and being disgusted every second damn normal every;worry
 listening through the once still think their;sadness
 listening how been feeling about music these days;relief
 listening after last nights from the underground awesome job;happiness
 listening without your tortured that sad;sadness
 listening del records think music will have competition over minimal;neutral
 listening new sheep record;empty
 listening teddy picker she saw and she grabbed and wasn't what seemed;sadness
 listening about make bacon and surprisingly functional this morning;neutral
 listening comedians like margaret and jeff today;love
 listening dashboard confessional counting down the days until the concert may 16th with;happiness
 listening getting really excited for junior senior;relief
 listening david archuleta album it's amazing;love
 listening code and just cant wait get hands their full length;worry
 listening zoe love that song;love
 listening new got leaked few days ago pretty good;love
 listening faith spirituality and the;enthusiasm
 listening have took over its need day tomorrow;worry
 listening her stolen just loved cause its;surprise
 listening hey red work right now;sadness
 listening can't wait feat pain love this song;love
 listening music also getting the hang feel that need more don't;neutral
 listening snoring the phone goodnight;happiness
 listening lady relatives just left after our mother's day celebration;neutral
 listening lily allen's last album it's quite good;love
 listening and wondering why cant pull off many cool southern metal them;boredom
 listening watching chocolate awesome;happiness
 listening metal shop all good;surprise
 listening music was der has choose the wrong that's wrong grammar but real fact;empty
 listening music when could still sing;fun
 listening phone just died can't find brother needs stop taking mine without;surprise
 listening bit bored garth brooks love him;worry
 listening future speak chapel;worry
 listening and working good being the rock out extra hard;happiness
 listening with one ear listening music with the other;fun
 listening trying not think about missing their show san failing;sadness
 listening revenge kiss get don't think really digging though;neutral
 listening and being sick;worry
 listening some bands recommended really like the night boys;happiness
 listening some say never;neutral
 listening some house got gig san francisco next details;happiness
 listening some nice think should bed now get nice and rested but miss;fun
 listening someday we'll it's;neutral
 listening and have got get these then have design work for the;neutral
 listening the best days your life;happiness
 listening the commentary track never thought i'd see bing crosby black but the rest the movie was cute;neutral
 listening the musical not going perhaps will buy nosebleed seat and;neutral
 listening the man who just love the connection with dutch and might some art;love
 listening the new this song going fantastic once its;sadness
 listening the new green day album;fun
 listening the simply awesome bank holiday before later;neutral
 listening those litle terrorizing the world since lets cook;fun
 listening are dead ocean actually listened twice row because it's short and pleasing;worry
 listening all time thanks for making listening;happiness
 listening sweet talk 101 what aim for considering taking the color miss;sadness
 listens and bakes banana how weird not much;neutral
 sad song sad too;sadness
 listing music while putting the finishing touches mothers day present and the cool part didn't cost thing;neutral
 literally had the worst dinner out ever tired mediocre food the least can get good ice cream;hate
 literally laid bed all major headache;sadness
 little not feeling any love are bring bar that appear funny;love
 little brothers being funny the engagement;love
 little girls and their shallowness annoy the good side straighten hair all today and looks some what decent;happiness
 little kids annoy the hell being all active and shouting and attacking;worry
 little one's cast taking starting show some wear and tear and has been less than she too;happiness
 live from new it's;fun
 live long and prosper;happiness
 live long and prosper;happiness
 live long and prosper star trek was the;happiness
 live coming the but only you live the;neutral
 own nice miss mum;sadness
 living down without parking there are the feel like;hate
 living empire bottle having connections;happiness
 just left was good see;happiness
 come mad replies like damn missed damn follow still not important missed;sadness
 stupid just felt like sayin red;sadness
 never gonna get old;happiness
 listening the great bob wow awesome;love
 box stuff for salvation took corner too all over the have dump;worry
 loads insects are attacking time inside;empty
 little jobs going playing walking music today from;neutral
 dinner with folks but pouring rain;sadness
 located ordered new i've got real bargain from cheaper than the place almost;worry
 locked abroad makes bein half brown good risk when 3rd feel sorry for hostage magnet white;anger
 thank you something else;enthusiasm
 listening really happy about combination here's profile;love
 check this video out new minute maid commercial;fun
 marketing may the 4th with you;happiness
 and whispering don't get trouble and being almost great home feeling like kids;relief
 didn't other school finished form and that's disappointed myself;sadness
 good times the journalism back else thinks we're weird now;happiness
 how met your mother;surprise
 only can few more keep missing;sadness
 other friend having the same problem different wrong with this;hate
 replied back out all;happiness
 first day your new have and;happiness
 was nice because totally just woke and wasted day working few things for this project i'm;surprise
 watching big theory latest episode;neutral
 made huge mess school was using charcoal sticks art;worry
 that bank told the;worry
 okay its not that big deal;happiness
 i'm glad i've seen the original trailer that wouldn't have made sense someone certainly went;worry
 you can see the its not that bad least think;neutral
 people boo one them being;hate
 supposed mean its cold;surprise
 long from trading for dummies;hate
 long day and still have the lawn;neutral
 long day office week;sadness
 long day and celebrating life happy mothers;love
 long to-do little desire;worry
 long weekend looking forward end may then;love
 long thank god can sleep;relief
 fun day now for some some with the then;relief
 longest flight not particularly unpleasant just really really long;boredom
 look how far away i've locked away room trying work silence and constant urgent and persist;neutral
 look the look dog;fun
 look how choke this talks;empty
 look our are leave comments and subscribe;fun
 look what got for lunch cheese and venezuelan miss this;love
 i'm bad i'm ranked higher than;fun
 looked weather for this and sunny;happiness
 for work via latest entry and lady beds calling name;worry
 forward lovely meal out for grandparents 75th;love
 forward jam with the 16th the;fun
 looking all old afternoon;neutral
 looking insane view altered;neutral
 looking daughters baby pictures makes heart hurt;sadness
 looking quince good young;love
 looking old love miss the good days;love
 looking our photo shoot out our see love them;love
 looking for all the boys like girls songs;fun
 looking the moon and thinking about;neutral
 looking the from seems like everyone was doing good stuff wish wasn't nice the time;neutral
 looking the sunshine out office window;worry
 looking for new why are they;worry
 looking for show turn brain into doesn't hurt anymore any good ones you know;neutral
 looking for special girl fed bein hurt;sadness
 looking for vibrating phone like trying find;neutral
 looking for accessories for not many sources here for;neutral
 looking for that will actually let you access any liked but linking;neutral
 looking for food nothing;sadness
 looking for models for beauty shoot the valley studio contact;neutral
 looking for she escaped;neutral
 looking for sister miss you;sadness
 looking for new ideas for;happiness
 looking for new picture for little;neutral
 looking for photo but everything want required more space than have;enthusiasm
 looking for the coal can't find;worry
 looking forward for orange juice and fried eggs and rolls tomorrow;happiness
 looking forward session the gym;surprise
 looking forward short work week followed;worry
 looking forward ben's baseball game tonight;happiness
 looking forward body works today;enthusiasm
 looking forward cambridge the weekend and shopping with;happiness
 looking forward coffee and driving really;fun
 looking forward having dinner with family and happy day all the out;happiness
 looking forward seeing the maybe home from toronto soon;love
 looking forward sunday the weather should warm and sunny;happiness
 looking forward the finale the next castle girls any and all race fans welcome watch;happiness
 looking forward the new week with the presentation book store today and some interesting sales;neutral
 looking out the beautiful blue great forecast for the weekend not good for;neutral
 looking out window depressing beautiful out and here;sadness
 looking sketch final really want long pink hair also want models hair pink not allowed;enthusiasm
 looks like beautiful off work yet gonna have postpone invitations;happiness
 looks like another sleepless night dedicated sorry;worry
 looks like another sober weekend;happiness
 looks like can see star told dad he'd hate the music said could alone;relief
 looks like got defective;worry
 looks like got new job;happiness
 looks like have couple hours install the brand-new feels just like;worry
 looks like never the zoo;worry
 looks like got cloudy again and have nothing boo;empty
 looks like it's going upset for venus;worry
 looks like it's going too nice work how annoying have choice;worry
 looks like its another night the office;sadness
 looks like board won't ship until mid-june now the earliest;surprise
 looks like diamond ball for;worry
 looks like rain again will give chance work new crochet pattern have the;enthusiasm
 looks like the going this loss will help offset the gains that had earlier the year tax well;surprise
 looks like the address from office mate asking them;worry
 looks like the sun making comeback the happy monday;happiness
 looks like we're rained out for weekend climbing;sadness
 looks like yet another beautiful day london;happiness
 bed with and watching south can't wait;neutral
 line for 7:00 around i'm trying block the sun with hand;worry
 then minute then back out with and now here can hear bed;fun
 the video watch its;love
 the comedian man love this someone get dennis leary and his wife;neutral
 makeup bags keep places but gotta replace bare;relief
 losing weight check the;neutral
 power while your your house not party;happiness
 battle with the has been blowing;empty
 lost all files since high;anger
 lost back school back;love
 his favorite thing loves always have his story the year key;sadness
 lost enlisted class conflict;sadness
 keys now waiting for dad also;worry
 lost keys the took find them;sadness
 lost tooth was eating;surprise
 lost some happy right now;sadness
 lots confusions i've work;surprise
 lots decisions need but;sadness
 lots money some and this cute;worry
 lots other people are very polite and ask they can approach;love
 lots tasks complete new members social and coffee;empty
 it's already dark out;empty
 lousy need focus kid's packing but cant sew sleeping bag;hate
 that tease your baby the still;love
 love for vintage books shopping this morning;love
 getting gifts the mail from very wonderful friends back how miss beach little homesick today;love
 love good girls bad;love
 love how dad said he'd ready like and it's now and i'm still;neutral
 love how printer decided print all blacks all before interview for new work this;worry
 love ice love and cream ice cream cake tops them both;love
 love hot heater cold warm body bed any day again;love
 love when brothers are the maybe turn next;happiness
 love when sister but she's too tired too spell its;worry
 love deep looks public enemies i'll catch this film when show;surprise
 love love one day does woman's body good;love
 love happy mothers day;love
 love new shoes thanks wine;love
 love song for the then happy mother's day love light;neutral
 love story loop for the past love this makes like;love
 love especially when still plans get out them any time soon;love
 love the mile they make smile;love
 love the family feud episode with the tonight;happiness
 love the idea giving each year this the year new;love
 love the movie can't believe that jeff the same guy who played sad see him;sadness
 love the sweet every night;love
 love thy keep learn tai those are aims beat ankle less swollen negotiation;love
 love but already got plan going queen;surprise
 tour last i'm still bed now sweet;happiness
 britain's got talent last and greg were both were they say;love
 drag hell and the day studying plan didn't happen;worry
 the sun did not love black suit and black top plus get meeting and back need shop for summer;sadness
 performance the white house association dinner;love
 but hated driving pollution;worry
 lovely day hope continues all i'm stuck desk today;love
 lovely day and have work;love
 lovely hubby has just spray tanned the back legs for hopefully won't look like for much;relief
 lovely morning cycle work but met with degree office;neutral
 lovely night and family off;happiness
 lovely full moon thinking about going out onto roof;happiness
 lovely walk this morning with the drizzle didn't matter;happiness
 plans have been canceled for the another night home alone for;neutral
 bus that means won't see him until three hours later than;worry
 and his happy morning moods;love
 fatty take away then coming home and with;worry
 loves finding new followers;love
 loves but misses her friends;sadness
 loves her mum very happy day all the wonderful mothers out there;love
 loves her with everything she always and forever and;love
 loves her some worship and had fantastic the lord and constantly surprises;love
 him but most importantly loves happy;love
 loves that the first monday may bank;happiness
 loves when mom and dad come nothin better;love
 loves john and modeling the hot and being but;happiness
 loves listening people practising the piano downstairs;love
 song the climb and loves the video;love
 loves new two and;neutral
 random acts kindness and laughter;love
 loves and don't forget tomorrow mother's;love
 loves but never surprised;surprise
 that about more strip runs;love
 the 2nd half even and jazz band with daddy;love
 the fact that there's only days school left;relief
 the mr. much these;love
 loves the new mother's day digital mother;love
 loves the nice weather and 7:30;love
 loves the smell roast the oven thanks for the;love
 loves the way the sky looks now i.e. cloud but that would only mean that it's hot;worry
 using remote access use from back from once;love
 when hard work pays for being nominated for the national society collegiate;surprise
 the clean shaven looks that i'm getting old;sadness
 loving life looking forward going see hanging out with natalie right;love
 loving ken and absolutely saying goodbye less than week;neutral
 loving mondays for many;love
 loving with and coming home soon everyone;happiness
 loving that spring definitely seems here now;love
 loving the got talent;neutral
 the hot weather forecast for the rest the summer almost;love
 loving the new especially for someone like who lives half world away from;sadness
 loving the sun even thought should not good day been all shit day for her bless her;happiness
 loving the wish poor would feel better;love
 loving the warm but can get some rain water bill going bad;worry
 loving the weather this shame back into work tomorrow;sadness
 low low low low low low low low;sadness
 low profile tires they won't have size until;sadness
 tired yet still energetic;neutral
 lucy has upset and sore leg;worry
 put accent got more talent makes sad just there play your;sadness
 not impressed with but then who;neutral
 lunch the its dead;sadness
 lunch driving after school hope better with dodd;neutral
 lunch isn't until 1:00 but i'm already;worry
 lunch sucked ran out time didn't get anything done;worry
 lunch feeling really odd generally not great;sadness
 lunch was all the were really;hate
 and riding around the village today with love new just wish didn't have lock all the time;love
 lying bed with most girl the happy day;love
 lying the sofa intend moving from any time soon;neutral
 lying with new lab pup lap;love
 still boston legal cracks earlier was good guess just like;relief
 working didn't work try again;worry
 enjoy this too bad it's san fran;fun
 it's gloomy just gonna lounge;fun
 what lovely shame that the man near our decided there was business elsewhere before got;love
 last night was funny sad;sadness
 spent hour project for only have the computer and crash and lost all;worry
 way too nice outside here;happiness
 and you're still using the you lost;hate
 mad because quiz answer the ford sweepstakes are all wrong;hate
 mad the rain got cant see;worry
 mad didn't make time hang out with friend but already promised will clear calendar tomorrow;hate
 mad but it's the miss chomp chomp;worry
 made $30 tonight watching little kids swim and watch love;happiness
 made bomb and blew made the best;happiness
 made little cover for the birds aren't upside down the back;sadness
 made little cover for the birds aren't upside down the back;neutral
 made table with 150 entries wrote for lot echo and list generated;worry
 made new background thanks;neutral
 made seamless connection quebec;neutral
 made appointment for the cat see the vet the seems kind thin and needs checkup;worry
 made breakfast for went pass drivers stayed with for with uncle;relief
 made breakfast mother's day;neutral
 made coffee cake for her mom;love
 made dentist 9th feel sick and nervous already and are;sadness
 made into still not how can enjoy without best;relief
 made now off golden missed the;relief
 made dad aid and taste like shit;worry
 made first good call quite impressed;surprise
 made pin hole camera need get some film;happiness
 made some good money for 1/2 worth work not bad needed that tonight good stuff after the law week had the other;neutral
 made this for you when got home from tango what wonderful;love
 love with the had money;sadness
 great for out enjoyed trip;fun
 major problems let send texts can everything can anyone help;worry
 make sure pick new album stores tomorrow may you will love;relief
 make sure your mom knows you love her;relief
 make your own search page with your name;neutral
 makes sense that site test whether site blocked blocked get any;worry
 cute dress i'm ready;happiness
 making birthday song special;surprise
 making life for second life;love
 making minutes aiming for minutes loving;love
 making video for hope comes out it'll first record;fun
 making egg tart chinese egg;neutral
 making and about watch good times;happiness
 making mashed and with steak for when gets home;worry
 making mother's day gift;surprise
 making look he's cute matter;surprise
 making mom mothers day card;fun
 making happy mother day card love;worry
 making pork and brown rice for;enthusiasm
 making shell join have follower;worry
 making yet another attempt attend church sunday looking forward;love
 make sleepy and doesn't want text when silly maybe ring you later;neutral
 you're the best thing that ever happen thanks for everything and sorry for hurting;worry
 mamma who bore hat;neutral
 man being boring today not how are you;boredom
 man cant that you did what you everything does not look good;worry
 man that test playing cod now days till the summer;sadness
 man hate has done like the way makes other people feel good;sadness
 man just made fat ass taste delicious love eat feelings;love
 man wish could just bathe ice-cold right but then sticky;fun
 man sad school ending but then again high school might better;worry
 man it's two clock more till have work;sadness
 man daddy left work again never see him lot miss daddy;sadness
 man wire every bit amazing the publicity and reviews very strongly recommended for vertigo sufferers;love
 man only thing would about those boys hot;happiness
 man from earlier got type hope don't get sick;fun
 man know things get very interesting sometimes just damn good;neutral
 man waking when have work like min later;worry
 man with great sense;worry
 man with top hat just blues jams session put street;neutral
 man work busy today called sick and the old keep rolling sadness;sadness
 need make-up that $35 this why i'm going hustle this weekend not going have relaxing;worry
 finishing operation sure gives you unfair love the stealth field suit and rifle;happiness
 ain't been without presence feel like kid with;worry
 its cooking giving much nutrition but also much gas;worry
 looking through and packing books looking past feeling kind sentimental;neutral
 monday what wouldn't give rich beach diving tropical lagoon every eating fresh fruit and;relief
 sinuses really this morning;sadness
 the french open has been for week and haven't had the opportunity catch single match;love
 it's starting rain real;sadness
 i'm really hoping finish this good vs. evil contest entry looking pretty good;love
 loss for like get unexpected graduation good way;happiness
 mana everything they've ever made since 1986;sadness
 finally get through someone who had left message earlier old dog already put sleep;relief
 find bottle only had the weather with;happiness
 manchester was warm today;sadness
 had idea adapters were worth like eighty bucks it's gonna while till can use lap top;neutral
 may feature thanks much;happiness
 market goes lower also problem and when goes like wild bull also problem;worry
 going far a's and b's far relieved looks like have future class;relief
 got fight outside the was rather;love
 and the movie ever never cry movies but this movie mad cry;sadness
 crying for more ball eying through the door;worry
 won't watch the french open unless it's which it's but latest political;neutral
 hates again one wants;worry
 are you not receiving;neutral
 honour the swine flu hysteria;surprise
 massive headache going see;happiness
 math class rather class damn quiz gotta act fast;worry
 math all that left for the then the;neutral
 math amazing and hell the same time that the part;worry
 math was not fun get cook soon get;relief
 matt first fly out;neutral
 needs play show soon going seriously sad;worry
 and almost bed time;empty
 may have work saturday want just rewrite properly over the but bosses may say just get working;neutral
 may have unintentionally snubbed someone due feel badly;happiness
 may the 4th with today round off the weekend with one more session happy 4th y'all from the;happiness
 may the 4th with you;happiness
 may the 4th with you;happiness
 may the 4th with you;neutral
 may the 4th with you;neutral
 may the 4th with you;surprise
 may the 4th with you happy star wars day;happiness
 may the 4th with you;happiness
 may the 4th with you;neutral
 may the 4th with you get and it's;relief
 may the 4th with you couldn't;fun
 may the 4th with you heute ist star wars day;neutral
 may the 4th with you all;neutral
 may the 4th with you;love
 may the 4th with get old;happiness
 may the 4th with happy star wars day;happiness
 may the 4th with;happiness
 happy star wars day;neutral
 may the 4th with happy star wars;love
 may the 4th with happy star wars;happiness
 may the forth with you;love
 may the forth with you;neutral
 may the with today birthday star wars aren't lucky you star wars;relief
 may the fourth with you happy star wars;love
 may the fourth with happy star wars day;happiness
 may the fourth with come one had actually spelled out yet;worry
 success for first police contact after neighborhood cruising with shaving love son hero;worry
 was raped when was younger;worry
 maybe going apartment shopping with;empty
 maybe going see the movie seen one time but can't wait see;worry
 maybe going the movies gay;enthusiasm
 maybe could drill hole couldn't;happiness
 maybe should see the other movies this don't until it's night shift week coming;neutral
 maybe should take drinking feel have hangover still not today;sadness
 maybe was this week could have stayed but didn't;sadness
 maybe won't for run have running shoes;empty
 maybe i'm lacking friday feeling more trousers won't thunder;worry
 maybe pay somebody they'll take care need personal;worry
 maybe computer listening tomorrow meet;love
 its getting hot out here;neutral
 tastes like cigarette miss sonic card;sadness
 evolution for the 4th time round;enthusiasm
 gig last was sit down through the whole thing did you see and best mate were;happiness
 bus driver told dad that smitten with are going outside have lawn party;neutral
 roulette they forgot snack wrap;sadness
 are laying the back fox truck the drive down the;neutral
 share the same last that sweet were related;happiness
 idea about the think was ben and princeton which could fun i'm going late;happiness
 and are drinking away our got through;sadness
 and mum are lost lost;happiness
 and friends are just sitting here and searching for pictures friend found pictures her;fun
 and sister listening goodbye almost lover fine that was and makes;worry
 and son just got sure does love the morning did not get that from;love
 and the made lots little algebra babies today;happiness
 knows what tested all the subjects except for damn;empty
 medicine man medicine man where for art;worry
 meditating plans for the work;neutral
 meet the best movie ever;surprise
 meeting and friend tonight going discuss human daly and interesting guy;neutral
 meeting just time that trying win something;surprise
 meeting best friend first thing the morning the still hope you will get better soon;worry
 meeting with karen and the boys for some drinks the all wanna drink fuck like andrea;happiness
 meeting went well last shot air this weekend tried hide but was too think they caught;happiness
 please don't chuck and put and order this project;surprise
 almost didn't ain't finished i'm close cancel the;worry
 mel best hurry back from hungry;worry
 where are you you here house;worry
 melbourne new received and will posted the site soon;neutral
 the first lines the general the canterbury;worry
 memphis just can't catch break these poor tigers;worry
 men it's far too sunny;neutral
 right now with would really;sadness
 message book your piercing appointment now;surprise
 these but i'm best holy day wishes you;sadness
 met cute girl mighty sour she's i'm hot young;love
 met the shortest line ever then the tellers disappeared;worry
 it's time read house and get some and then;surprise
 metro from trader closed many firemen and cops walking home bus can't further;worry
 mexican new favorite high corn sugar old;fun
 that's what i'm craving;happiness
 mexico city traffic the rush hour make the;sadness
 thought just showing and out yeah understand just for guys sounds;fun
 michael porter haunting the five but don't remember the other for competitive;worry
 hate the director production;sadness
 shifts are just counting down time;sadness
 midday and time for lunch;relief
 midnight wish the person wanted right now;worry
 discover that only own stakes high and don't sell digital copy;surprise
 might cornerstone this year;neutral
 might the middle perfect;neutral
 might seeing god mothers little boy bit cute;love
 might nightmares about bad grades tonight;neutral
 might have broken text;neutral
 might have back much earlier than bye bye bay area;sadness
 might start min just can't;happiness
 might still eating and drinking then;worry
 and leg pain and woe should bed but flights stairs happy mother's day;love
 fighting its way back from last;neutral
 sodium tablets took are helping little but neck now killing need muscle;worry
 when the kids are suddenly;worry
 sun based into that should fun;happiness
 anyone wanna see paint him;neutral
 hot day unsettled stomach;empty
 mint ice cream good;happiness
 miss him way just stop thinking him;sadness
 miss the newest version;worry
 missed all the awesome because she was;relief
 britain's got but heard who got through what that greg didn't make;neutral
 getting twilight jacket man wish didn't have long monkey arms and could gotten the;sadness
 just when started love him yes it's one those;sadness
 massage now its needed;worry
 train now sitting the you know what;worry
 the hello not enough time well;neutral
 the guy ugh sad but got some cool stuff today that super excited and looking forward tonight too;sadness
 the but probably going with;worry
 misses her having service;hate
 misses home the farm;sadness
 misses not know what and given myself headache thinking about just makes want cry;sadness
 misses mom she was best friend and even though she has been gone several still miss her happy mother's day;worry
 misses the good old;worry
 missing plaid damn can't the;fun
 missing days can't pass quick enough;sadness
 missing cat makes sad;worry
 going another months with out them;worry
 missing him why does have work can't just spend time with and get paid for that;worry
 missing missing night hot dogs for dinner then who knows what the evening;sadness
 missing its been two hard months without;neutral
 missing way and cooking for mother night;sadness
 but was nice wake parents' the dogs are ecstatic;happiness
 missing two months long not see him;worry
 mom made date every year get our flowers this was weird;worry
 morning work out cause bench press back jakarta test will easy;happiness
 nate more than usual tonight;worry
 and the and best friends that tried visit heading back tomorrow;sadness
 missing taylor like crazy cant wait till he's back;sadness
 the shotgun match because was into going the store with the;sadness
 friends and time for long day work;sadness
 missy grace and the;empty
 has best book but it's the one have coupons discounts for;sadness
 pants fell down while was getting missed;empty
 was cold your shadow;neutral
 going play rock band it's time watch with;relief
 going mean only gonna get hours sleep tonight;worry
 eating with spinach dip from;happiness
 pizza helped eat nice day for mother;sadness
 having way too much fun being miss him;worry
 much better it's still quite last day;happiness
 one more forgot give for all helping out with thanks;neutral
 mmm someone come with;love
 mmm coated burns good;worry
 just had the best delicious chocolate for tea thank god for;love
 pizza for but burnt mouth though;love
 meat products and week-old love that warm milk for breakfast;neutral
 cake the smells delicious;worry
 mmmm ham have hat;sadness
 mmmm holiday commercials really nice;fun
 hair smells the wonders;surprise
 coffee going tonight with the;love
 love that guess the real thing helps work efficiently too;love
 mobile phone another american's service came but crashed the i'm now for;hate
 then central there gonna;relief
 molly keeps punching she sees yellow i'm gonna covered don't like this game;fun
 mom asking i'm feeling better after dad swears sees but still depressed;sadness
 mom her way home but for mother son she even bought some new;worry
 mom wearing shrug bought her can't wait her;enthusiasm
 mom just he'd she's and was just but you'd think after coming with for surgery might;relief
 mom just woke and mad was dreaming about shoes she the river stupid;sadness
 mom says have get new phone she;happiness
 day dinner was awesome can't beat good times;love
 happy mother's day love thanks for i'm sorry for being such all the you are;relief
 where ever you happy day;love
 momma martini went food shopping without;worry
 day may don't forget something nice for your;love
 coming home from going pick her later her plane get until want;worry
 everywhere stop what you are doing and get good night sleep for tomorrow its your turn pamper enjoy your day;love
 monday and work and the legs are still hurting;love
 the school what i've been waiting for;neutral
 monday not not for;happiness
 monday one more day;neutral
 monday back work good thing live;worry
 monday morning lots just waiting for mate add style table and set;happiness
 morning lets whip out some code today;enthusiasm
 monday morning bathing was lady luxury would start every day like this;happiness
 monday morning lying bed instead working more bank holidays required;relief
 monday mornings couldn't exist weren't for some hot;fun
 mr. home the couch have lots;fun
 keep awake please today going long can already feel;anger
 last the sorority happy;happiness
 mondays aren't bad when they are this sunny;happiness
 mondays best excited about the;neutral
 money tip sell the business constructed hotel and take possession your now clean money;empty
 still stuck office waiting for the stragglers get there;neutral
 was way too much dance set backs;happiness
 training this ages since done and only bookings;neutral
 more and now i'll check out all the recommendations i've;neutral
 more might buy some ones some;neutral
 more beans toast for clean room and study for final then watch can't;happiness
 more big hair rock for bank holiday monday always seems fitting;worry
 more and getting shit last day this this time tomorrow shit will storage;relief
 more was such pretty day;happiness
 more thank for shouts and heaps will here all night now;love
 eating and watching like every morning;happiness
 morning don't ask why i'm early;worry
 morning football thinking learning some;fun
 morning welcome new business pleasure just fair warning;fun
 morning the cult touring this will kick the day listening any their records;neutral
 morning day and have the race with pettigrew said i'm not aloud trip her;worry
 morning big thank you for yesterday love you always you out the don't forget get helmet;happiness
 morning all will warner lots then school for some hope everyone has great;fun
 morning all and its lovely day last;love
 morning all eating farms bacon and will work dog tick;neutral
 morning all sun birds are singing time for the garden while reading;neutral
 morning all and the washing machine going mum and house get the house ready for wedding busy busy;happiness
 morning all happy star wars day may the 4th with;neutral
 morning all kids screaming the garden before not very benevolent you have been;sadness
 morning all just into the office now;love
 morning all its beautiful out glorious and car fill with stuff buy;happiness
 morning have off school;happiness
 morning something for the weekend and;worry
 morning finally got stream media from via much easier than using;relief
 morning off sell million worth hope owe you all drink commission;relief
 morning typical grey wet bank holiday far off photo gallery and paint gallery may treat;neutral
 morning first tea the and just about record the for documentary about modern good times;happiness
 morning appear have bit sore perhaps the bag pork for dinner wasn't such good idea;worry
 morning it's trying have positive outlook the but it's being difficult;worry
 morning the water packed can't have want;sadness
 morning and about and about wash the why did choose white;sadness
 morning sorry for missing yesterday how are you;neutral
 morning enjoy some sunshine before have;fun
 morning looks like phone;worry
 morning and hope everyone has great bank holiday;neutral
 morning like breath fresh air have good day;neutral
 morning class always late bunk how can someone;worry
 morning darlin' hope you're;happiness
 morning done school work doing nothing all day now what about;empty
 kid emma pattern check out;happiness
 morning everyone sorry for going early last night had bad felt totally crap today new day;sadness
 morning going gig then you all later;fun
 morning hope you have great;happiness
 morning light today from the i've busy sunshine;neutral
